raw,alder,helbred,druk,underudd,køn,boralene,udd,blob
.98128498,67,3,4,2,2,0,4,.30168983
.35068092,67,3,4,2,1,0,2,.95128208
.12986115,62,2,4,2,2,0,4,.70684546
.72352457,60,1,4,2,2,0,6,.028606605
.14489742,50,4,,2,1,1,2,.034476418
.24583851,39,3,4,2,2,0,6,.80425447
.5717653,57,3,1,2,1,1,4,.37186441
.76784641,84,3,5,2,1,0,,.2861869
.98735255,47,2,4,2,1,0,5,.67393464
.14208661,21,3,4,1,2,1,1,.21449901
.22503351,54,3,4,2,1,0,2,.31558207
.30723736,57,4,4,2,1,0,2,.05303739
.73748714,52,2,3,2,1,0,4,.4181512
.6136505,62,3,4,1,1,0,1,.48993218
.87575758,43,1,3,1,2,0,1,.77186841
.022788893,46,3,3,2,2,1,4,.9420321
.49867228,54,4,5,2,2,0,5,.9282226
.38313219,66,3,4,2,1,0,6,.96544433
.42483076,77,4,4,2,1,0,2,.22359371
.98079354,29,2,4,2,2,0,6,.16848786
.87482977,46,2,4,2,2,0,4,.3701314
.69285321,37,2,4,2,2,0,5,.33615732
.61227816,49,4,5,2,2,0,6,.91811806
.82307106,55,3,4,2,2,0,6,.32598063
.73138326,71,2,,2,2,0,2,.78086555
.28415683,18,3,2,2,2,0,3,.37168804
.78407037,54,3,3,2,2,0,4,.88445276
.1139114,79,4,5,2,1,0,7,.21366757
.97378856,19,2,4,1,2,0,1,.43940464
.91621214,22,2,3,2,2,0,3,.0025510027
.26205632,40,2,4,2,2,0,6,.39749065
.17346331,47,2,5,2,2,0,4,.18765792
.43066809,66,2,4,2,1,0,6,.99541056
.14507389,54,2,4,2,2,0,5,.69517976
.16886538,34,1,,2,2,0,,.82289261
.70264053,42,2,5,2,2,0,7,.73109168
.58973956,60,3,4,2,1,0,,.30782109
.65106672,66,3,,2,1,0,5,.78807372
.56873381,22,2,3,1,2,0,1,.016220709
.80863613,79,4,,2,1,0,2,.51240867
.32346988,19,1,4,1,2,0,1,.51661938
.74684882,45,1,4,2,2,0,4,.67365724
.14679849,54,3,5,2,2,0,5,.69815481
.097183101,17,3,3,2,1,0,1,.67429715
.43789563,49,3,3,2,2,0,4,.40590575
.41936794,56,3,5,2,2,0,4,.25155365
.29668799,76,4,5,2,1,0,6,.6892373
.72451693,19,2,4,1,2,0,1,.73969394
.40080327,71,3,,2,2,0,2,.73496324
.48373535,67,3,2,2,1,0,4,.14546317
.50679767,63,3,3,2,1,0,4,.61029148
.54695421,50,4,2,2,2,0,4,.032429025
.56142074,56,3,4,2,2,0,4,.014155746
.72083652,69,3,4,2,2,1,,.042425398
.63502687,69,4,,2,2,0,4,.84237283
.17003639,75,4,5,,1,1,2,.83263528
.43496916,60,3,4,2,1,0,5,.15296632
.4624384,61,3,2,2,1,0,2,.51494336
.76561284,49,2,4,2,2,0,5,.42851812
.85690737,30,2,3,2,2,0,6,.86124343
.86218649,79,3,,2,2,1,2,.33621818
.32323855,71,3,5,2,2,0,6,.63208711
.30749556,38,3,3,2,2,0,6,.38500357
.41490966,30,2,4,2,2,0,7,.94873744
.63164252,18,3,4,1,2,0,1,.54896796
.47134268,47,3,5,2,2,0,4,.60810333
.53133035,67,4,3,2,1,0,5,.043081414
.46222669,41,2,5,2,2,0,7,.74866009
.08290308,27,2,2,1,1,0,1,.6660589
.3071202,63,3,1,2,1,0,2,.84424621
.44706124,34,4,4,2,2,0,4,.79464233
.83502197,28,3,5,2,2,0,2,.384956
.079099812,47,3,4,2,2,0,4,.8744815
.63179684,34,4,,2,2,0,5,.11858047
.22445813,48,3,,1,2,1,1,.68410075
.2979618,91,3,,,1,0,,.55774742
.9118796,19,2,3,1,2,0,1,.84404206
.088497102,74,3,4,2,2,0,,.94362992
.43083778,27,2,3,1,1,0,1,.90843874
.68386018,41,4,4,2,1,0,6,.48381841
.44028851,37,2,4,2,2,0,6,.91330874
.22302653,21,1,4,1,1,0,1,.71659601
.010030057,32,2,4,2,2,0,7,.80163974
.32020167,55,3,3,2,2,0,2,.49839348
.75717819,77,4,4,2,1,0,2,.14828259
.4209488,78,4,,2,2,0,,.058123402
.67027944,52,2,4,2,2,0,4,.0023178663
.009382505,46,3,4,2,2,0,4,.69983
.13842034,52,3,2,2,1,0,4,.46575993
.04768014,68,4,,2,2,0,2,.049383592
.34012148,67,3,,2,1,0,2,.091122441
.85210907,40,3,4,2,2,1,4,.92799294
.83675551,68,3,4,2,2,0,4,.21573386
.59881461,73,3,4,2,1,0,,.27826881
.67033374,21,2,3,1,2,0,1,.31777209
.25326794,16,2,3,1,2,0,1,.60509819
.2269256,37,1,4,2,2,0,5,.42737374
.71046662,19,2,3,1,2,0,1,.22340795
.83937478,58,1,4,2,2,1,5,.9415462
.049116973,57,3,2,2,1,1,4,.29562494
.7034933,83,3,1,2,1,1,6,.34096068
.29554769,22,2,5,2,1,0,3,.39483246
.73691982,24,3,5,2,2,0,6,.028435007
.51961845,59,3,4,2,2,0,,.70993847
.52905613,46,1,5,,2,0,4,.07009986
.1168943,55,4,3,2,2,0,4,.53001523
.9432497,72,5,2,,1,1,4,.041395124
.90249276,43,3,4,2,1,0,7,.054982219
.6584115,43,3,4,2,2,0,4,.2014474
.12368043,57,5,,2,2,0,4,.12393924
.68170714,38,3,,2,1,1,6,.20566067
.85220766,54,2,,2,2,0,2,.68931872
.22188553,56,2,4,2,2,0,6,.29768151
.64982516,85,3,,2,2,1,2,.30902314
.33693993,50,4,5,2,2,0,3,.41255537
.88702822,84,4,4,,1,0,4,.85150641
.29147857,16,3,3,1,2,0,1,.68169796
.86513013,49,2,,2,1,1,2,.21798912
.58487821,21,3,3,2,2,1,2,.9267028
.66680348,70,3,4,2,1,0,4,.20291173
.35888714,65,3,4,2,1,0,2,.7151773
.75218827,49,4,4,2,1,0,5,.23431967
.4311074,37,3,3,2,1,0,4,.49942863
.84670699,82,3,,2,1,1,2,.17824826
.58303994,49,3,4,2,2,0,4,.99017894
.53129756,39,1,4,2,2,0,5,.93849474
.26510546,38,3,,2,2,0,4,.048224151
.88737702,52,3,5,2,1,0,4,.72886133
.52118027,66,2,4,2,2,0,4,.63802838
.85373211,59,2,4,2,1,0,6,.65874189
.080718555,62,4,4,2,1,0,2,.4562819
.78990102,29,2,4,1,2,0,1,.54643154
.21756867,16,1,3,1,1,0,1,.30338213
.9159956,54,1,4,2,1,0,,.2284738
.59472847,61,1,4,2,1,0,4,.33801061
.43076763,61,4,4,2,2,0,2,.92721021
.78589284,72,4,2,2,1,1,6,.70061624
.96556914,44,4,4,2,2,0,4,.39101103
.028097987,42,3,3,2,2,0,5,.19670589
.41995162,51,4,5,2,2,0,2,.8555674
.47542211,16,2,3,1,2,0,1,.82049018
.54665184,18,2,4,2,2,0,3,.7943933
.28373972,45,3,4,2,2,0,6,.94729221
.5066368,81,3,4,2,1,1,2,.5200966
.93636519,60,4,3,2,2,0,2,.069644712
.88877797,41,3,4,2,2,0,6,.35089114
.066297285,75,4,4,,1,0,2,.63920194
.57736832,60,3,4,2,2,1,2,.32495743
.066559881,44,4,2,2,1,0,5,.45872149
.17687607,52,3,2,1,2,0,1,.51839095
.50882721,58,4,4,2,2,0,,.89076447
.27639604,74,4,5,2,2,0,2,.93427217
.71381146,61,3,4,2,2,0,2,.89357501
.006550137,42,3,,2,2,1,3,.64320678
.070116729,33,2,4,2,2,0,6,.84569257
.86234576,51,3,4,2,1,0,4,.7215271
.85783082,74,3,5,2,1,0,2,.7685138
.34738922,43,3,4,2,2,0,6,.73642033
.10574618,16,1,3,1,2,0,1,.61204004
.90233254,67,4,5,2,1,0,6,.024817139
.61455905,35,2,5,1,2,0,1,.36426747
.30968937,64,2,4,2,2,0,4,.45957333
.71111929,50,3,4,2,1,0,2,.76676387
.74336928,36,2,4,2,2,0,4,.51778179
.51344746,48,3,4,2,2,0,4,.55724549
.58238554,68,3,4,2,1,0,6,.49708059
.56688738,63,4,4,2,2,1,4,.026412386
.19705138,49,4,4,2,2,0,4,.56879586
.50606942,59,3,2,2,1,0,6,.86177409
.74025303,90,4,,2,1,1,5,.63648665
.39217824,54,3,4,2,2,0,5,.030605625
.87543261,53,3,3,2,2,0,5,.59078538
.34375709,66,3,,2,2,1,2,.086888231
.23772173,27,3,3,2,1,1,7,.5831064
.11992527,18,3,2,1,2,0,1,.34210375
.21286763,23,4,4,1,2,0,1,.36498868
.55855823,37,4,4,2,2,0,6,.95114535
.88682973,43,2,,2,1,0,4,.066545427
.68085659,39,5,2,2,2,0,7,.96390826
.29099748,21,3,3,1,1,0,1,.64593458
.90586656,50,4,3,2,2,0,4,.96261489
.4396852,36,3,4,2,2,0,3,.25048289
.65157026,27,1,,2,2,0,4,.1488947
.47795954,57,5,,2,2,1,4,.87871403
.47303045,43,2,5,2,1,0,6,.84061688
.51362759,29,3,4,2,2,0,7,.68803263
.72905713,61,4,5,2,1,0,4,.82703602
.70754611,55,3,2,2,2,1,4,.24753447
.41602606,64,2,5,2,2,0,7,.40042093
.21479061,32,2,4,2,2,0,4,.32625264
.59684515,51,2,4,2,2,0,6,.20930848
.19804329,33,2,4,1,2,0,1,.052745599
.68777436,69,4,4,2,2,0,6,.92828411
.61656141,76,4,,2,2,1,2,.5085876
.74370223,78,3,5,2,1,1,,.94802767
.2317044,17,3,4,2,1,0,1,.64803749
.55641288,86,4,,2,1,0,2,.13257021
.50496453,48,3,4,2,1,0,2,.70995259
.40729645,82,4,4,2,1,0,2,.8480916
.52953392,56,4,5,2,2,0,2,.8990491
.32264161,69,3,5,2,1,0,2,.51518798
.13380326,81,3,4,2,1,0,2,.27138415
.25918916,60,4,4,2,1,0,4,.3903392
.96181184,19,1,2,1,2,0,1,.60207224
.48201126,59,3,4,2,1,0,6,.92130607
.023393942,72,4,5,2,1,1,4,.90976322
.52352577,21,2,4,1,2,0,1,.10828707
.29587251,66,4,,2,1,0,2,.56298453
.0209697,69,3,1,2,2,0,,.41253787
.023738328,39,2,4,2,2,0,4,.19735599
.59586269,53,3,4,2,1,0,2,.8115238
.61835754,45,4,4,2,2,0,5,.23050249
.010780005,66,3,5,2,1,0,2,.31149554
.73523229,42,3,5,2,2,0,7,.17468752
.70280689,84,4,5,2,1,0,2,.69222033
.27710837,53,3,5,2,2,0,6,.55075353
.073897466,43,4,5,2,2,0,2,.2849516
.28737748,49,4,4,1,2,0,1,.59436452
.11615968,80,4,,2,1,1,4,.94396514
.29570371,55,2,4,2,2,0,5,.0083366847
.63548887,54,2,4,2,2,0,4,.14551881
.67637867,73,3,2,2,1,1,6,.18404628
.66781372,47,4,,2,1,0,4,.95931393
.86963195,44,3,4,2,2,0,4,.68459296
.98445076,44,2,5,2,2,0,6,.98854268
.54113603,51,4,3,2,2,0,4,.66681272
.59551859,45,4,4,2,2,0,6,.78307015
.75022191,20,2,4,1,2,0,1,.44647813
.59372646,65,3,5,2,2,0,3,.4003112
.78389382,56,4,,2,1,0,3,.24580443
.2318438,35,3,,1,2,0,1,.021986319
.99766999,54,3,,2,1,1,3,.36881179
.078574248,23,4,2,2,2,0,2,.48802099
.51977372,50,5,,2,1,0,2,.70042366
.55469799,21,3,2,1,2,0,1,.2976149
.86605579,24,2,4,2,1,0,,.58075035
.10403352,69,2,2,2,1,0,4,.42440814
.10660575,37,5,,2,2,0,3,.20448171
.22377428,38,4,2,2,1,0,2,.51760566
.30123156,60,4,4,2,2,0,4,.45542711
.16553885,62,4,5,2,1,0,2,.15471029
.49951875,80,5,4,2,1,0,4,.40441668
.56590867,50,3,,2,2,0,5,.57568365
.1090761,62,5,3,2,2,1,4,.89257336
.080117002,60,3,4,2,2,0,6,.46670818
.34974998,53,3,4,2,1,0,6,.49305135
.92392313,42,3,5,2,1,1,4,.040231023
.19437027,49,4,3,2,1,1,7,.95498627
.11456404,55,4,,2,1,1,4,.74699628
.55995852,51,5,,2,1,0,,.8505277
.99809122,36,3,3,2,1,0,4,.27596182
.26966739,25,2,2,1,2,0,1,.23410933
.72217548,60,4,3,2,1,1,4,.62609828
.49273145,45,2,2,2,2,1,6,.06779924
.9958297,56,5,,2,2,1,2,.31665424
.63716763,20,3,2,2,2,0,2,.91056019
.75529307,75,3,4,2,1,0,7,.58314043
.17484309,77,4,4,2,1,0,6,.72610879
.015100519,24,2,5,1,2,0,1,.8756184
.30336925,84,5,5,2,1,1,,.0044971751
.78116983,61,5,,2,2,0,2,.12470589
.51806897,57,2,4,2,1,0,4,.950073
.14236084,18,3,,2,2,0,1,.60531944
.43910775,49,4,4,2,1,0,2,.010173188
.080939502,33,4,5,2,2,0,6,.60359991
.70032454,62,4,4,2,2,0,4,.35901576
.94064432,45,5,4,2,2,0,4,.74647117
.61389577,52,3,5,2,2,0,6,.2127921
.13332945,47,3,3,1,2,0,1,.68825579
.41595834,49,1,4,2,1,0,6,.74698961
.13037604,17,3,2,1,2,0,1,.47134519
.272984,22,5,,1,2,0,1,.82748389
.91680443,61,5,4,2,1,0,2,.85780448
.019965829,19,4,5,1,2,0,1,.27293676
.58556551,40,4,4,2,2,0,6,.87994152
.64621401,36,3,,1,2,1,1,.29711464
.97410053,57,5,4,2,1,0,4,.2411128
.51888347,58,4,5,2,2,0,5,.79142243
.31426579,54,4,5,2,1,1,6,.95072997
.91531777,41,3,4,2,2,1,6,.97967464
.94344544,29,5,5,2,2,0,4,.48721811
.75708383,23,4,,2,2,0,2,.2668111
.20862229,19,,2,1,2,0,1,.17461377
.96002603,42,2,4,2,1,1,6,.33638099
.92502218,44,2,4,2,1,0,4,.69089961
.41151574,43,3,4,2,2,0,2,.94981235
.59055686,39,4,,2,2,0,4,.61871141
.62900102,39,2,4,2,2,0,6,.016467411
.53471786,37,4,5,2,2,0,4,.90161371
.34902728,44,2,3,2,2,0,4,.021133
.91304594,54,3,4,2,1,0,4,.36544803
.85392678,47,3,3,2,1,0,2,.35039577
.14179324,49,2,4,2,1,0,7,.055004403
.0031935072,49,4,5,2,1,1,,.25702879
.40606865,52,5,1,2,1,1,2,.1442569
.87109506,50,5,,2,1,0,2,.39595473
.70130646,48,3,5,2,1,0,2,.99926811
.42033288,54,2,4,2,1,0,2,.025385579
.28642505,53,2,5,2,1,0,7,.44768581
.17955849,51,2,4,2,2,0,,.10831428
.61516428,49,2,,2,2,0,5,.46916744
.89829528,48,2,4,2,2,0,4,.25899097
.87854695,48,1,4,2,2,0,4,.21248052
.57316929,52,1,4,2,2,0,4,.57633358
.16946185,56,,4,2,2,0,4,.51528865
.2860738,57,,2,2,2,0,6,.43979314
.38499236,44,3,2,2,2,0,7,.12684987
.79479367,52,2,4,2,2,1,2,.97230667
.099535964,49,4,4,2,2,0,5,.29107603
.8973093,58,5,,2,1,1,4,.78759068
.96650565,60,4,4,2,1,0,4,.77783018
.35042474,61,,,2,1,0,2,.66386414
.21728039,62,3,4,2,1,1,2,.73076063
.87150687,64,4,5,2,1,1,2,.10832181
.27434111,62,3,4,2,1,0,6,.38250747
.89192188,57,3,4,2,1,0,4,.65256983
.48103073,60,5,5,2,1,1,,.90650928
.88688314,64,1,4,2,1,0,4,.56250781
.92014897,59,,4,1,2,1,1,.70035958
.91264015,57,3,5,2,2,0,4,.44694701
.54484975,59,3,5,2,2,0,6,.24606355
.27001768,55,4,2,2,2,1,4,.43560258
.32118383,62,2,4,2,2,0,4,.87819302
.098218873,61,2,5,2,2,0,4,.2378649
.79931605,59,3,4,1,2,0,1,.24988912
.89576656,56,3,4,2,1,0,6,.17137486
.86225212,57,3,4,1,2,0,1,.38480571
.17668059,65,,4,2,2,1,4,.13379672
.85937583,61,2,5,2,2,0,2,.97647095
.79806632,57,1,3,2,2,0,2,.82797694
.10031424,59,3,,2,2,1,2,.83670342
.8109898,58,2,5,2,2,0,6,.7942245
.48004052,61,,5,2,2,1,2,.16437449
.84978092,67,3,3,2,1,0,4,.76596993
.017392164,73,5,,2,1,0,,.89499146
.12783957,70,2,5,2,1,1,2,.61022395
.64615119,67,4,5,2,1,1,,.93161082
.60807794,68,2,4,2,1,0,4,.29792744
.16627634,68,1,4,2,1,0,2,.4647384
.34303352,72,3,5,2,1,0,5,.10821181
.86208946,66,2,4,2,1,0,4,.83963346
.47568738,69,3,,2,1,0,,.35800248
.073046245,69,3,5,2,1,0,4,.15923686
.91365647,69,1,4,2,1,0,4,.67908233
.46299323,69,3,3,2,1,1,2,.073702961
.53039467,67,3,4,2,1,0,2,.8942197
.43051487,69,4,5,,1,0,,.32786837
.20491157,70,3,4,2,1,0,4,.9079318
.36261159,72,2,5,2,1,0,2,.3984603
.095723622,76,3,3,2,1,0,7,.21944346
.39017481,67,3,5,2,1,0,4,.10217699
.020973714,71,2,4,2,1,0,4,.90085751
.91330922,74,3,4,2,1,0,2,.15433273
.58353245,69,3,4,2,2,0,2,.59874547
.75088513,66,4,5,2,2,0,6,.29698893
.024813185,70,3,4,2,2,0,2,.0042927829
.13205905,70,3,4,2,2,0,,.1287884
.27863961,66,2,,2,2,0,2,.89539421
.16448554,71,3,5,2,2,0,2,.92423046
.90563363,69,4,,2,2,0,,.98831278
.27499568,67,2,5,2,2,0,4,.45652747
.32666168,66,2,4,2,2,0,6,.50090915
.19062674,86,3,3,2,1,0,4,.99629247
.61626059,79,5,,2,1,0,2,.099309042
.36816606,77,4,4,2,1,0,2,.41186455
.59516954,78,3,4,2,1,1,2,.17890514
.27357468,75,2,5,2,1,0,2,.54860073
.55853242,85,,,,1,0,,.40671039
.67197466,91,3,,2,1,1,2,.52952898
.39621505,84,2,5,2,1,0,4,.31402719
.085048899,87,,4,2,1,1,2,.86829555
.59304678,78,3,5,2,1,0,2,.54078805
.55432117,75,1,4,2,1,0,6,.70622379
.98252773,77,3,5,2,1,0,2,.86971331
.087897278,74,3,4,2,1,0,2,.53400046
.45880029,73,3,4,2,1,0,2,.058129396
.94820023,79,3,,2,1,0,4,.58720571
.19731246,78,3,5,2,1,1,2,.76234537
.80439109,79,3,4,2,1,0,,.80696005
.61671472,87,,,2,1,0,,.65903836
.89505571,74,4,5,2,1,0,,.59998852
.20321557,73,3,4,2,1,0,4,.69639033
.072333589,76,4,4,2,2,0,4,.84446561
.70185709,80,3,4,,2,1,4,.99366605
.67779619,89,2,,2,2,1,6,.92150819
.42085558,77,2,4,2,2,1,4,.12265067
.81898952,56,4,4,2,2,0,2,.69776559
.69310379,37,1,4,1,2,0,1,.95964152
.0061669606,69,3,4,2,1,0,5,.6765458
.82874441,66,2,4,2,2,0,6,.52598274
.32886541,73,3,4,2,1,0,2,.65623802
.28021213,85,3,4,2,1,1,6,.97694939
.51865149,56,3,4,2,2,0,4,.048771165
.13462423,66,3,3,2,2,0,7,.077372074
.54705709,47,2,,2,2,0,2,.85316133
.11869466,70,3,4,2,1,0,4,.73713732
.4369401,72,3,4,2,1,0,5,.7882331
.35796291,68,3,5,2,1,0,4,.21929125
.98372054,65,3,2,2,2,0,4,.93889362
.48562843,84,2,4,2,1,1,6,.67676848
.83491772,61,4,2,2,2,0,4,.038054958
.2765592,83,3,4,2,1,0,2,.40672156
.92002892,18,3,2,1,2,0,1,.58385104
.059223738,48,4,4,2,2,0,3,.83981228
.43143979,66,3,5,2,2,1,5,.58392173
.72019792,67,2,2,2,1,0,2,.8638953
.760562,67,4,4,2,1,0,5,.13001096
.46280909,80,3,4,2,1,0,6,.26461154
.3680878,53,4,4,2,2,0,2,.38651821
.97464466,66,3,3,2,1,0,2,.7703979
.75408804,70,3,4,2,1,1,2,.5135482
.94741923,67,3,3,2,1,0,5,.66792113
.23456614,71,3,,2,1,0,2,.21316701
.48717764,46,4,3,2,2,1,4,.5426228
.28953439,54,2,4,2,1,0,2,.40830427
.79305506,64,2,4,2,1,0,4,.74694008
.93434751,64,2,4,2,1,0,6,.67683661
.31952605,64,2,4,2,2,0,4,.63692898
.8124916,67,2,4,2,1,0,7,.11606523
.17325924,66,2,4,2,1,0,6,.92667031
.67460573,74,2,5,2,1,1,4,.42997164
.64965385,67,2,4,2,1,0,4,.37959912
.19909029,72,2,4,2,1,0,4,.90236437
.87418979,20,1,2,1,1,0,1,.23709981
.57508016,31,1,4,2,2,0,6,.78199148
.28104994,45,1,4,2,2,0,2,.72872257
.77040112,46,1,4,2,2,0,6,.58342808
.4562231,59,1,3,1,1,0,1,.40427884
.83788717,61,1,5,2,1,1,4,.57591391
.82206261,64,1,4,2,1,0,6,.38635215
.22361909,64,1,5,2,1,0,4,.96488655
.48460332,56,1,4,2,1,0,7,.20366435
.90056938,58,1,4,2,1,0,6,.23213361
.67828113,63,1,5,2,2,0,4,.44593292
.60994107,75,1,4,2,1,0,4,.13452923
.67675543,69,1,5,2,2,0,6,.56064832
.15260692,72,1,,2,2,0,,.36541045
.64769989,75,2,4,2,1,0,4,.22853073
.87330824,67,2,4,2,1,0,4,.38622537
.43120009,66,2,4,2,2,0,6,.17417094
.10220375,21,2,3,2,2,0,3,.7710433
.33907396,67,3,4,2,2,0,,.7728821
.24824457,60,2,2,2,1,0,4,.58102095
.36156729,73,2,4,2,1,0,2,.33597693
.86660469,69,3,4,2,1,0,7,.56531954
.11523647,37,4,4,1,2,0,1,.23297723
.49857485,21,3,4,1,2,0,1,.2066146
.66287267,53,2,2,2,1,1,4,.48062518
.23979381,68,2,5,2,2,0,6,.89670044
.11165994,66,2,4,2,1,0,2,.18319191
.11092724,84,3,5,2,1,0,4,.4495115
.99117857,62,2,5,2,2,1,4,.60277528
.99255556,53,2,2,2,1,0,4,.71133471
.47862545,79,2,3,2,1,0,6,.97317296
.377563,69,3,4,2,1,0,6,.57673824
.48413429,54,4,4,2,2,0,4,.44986728
.55499446,69,3,4,2,1,0,4,.65393722
.68280756,62,4,4,2,2,0,6,.71935362
.12794356,43,3,3,2,2,0,4,.201928
.88099825,62,3,4,2,1,0,4,.77393317
.21429309,61,3,4,2,1,0,2,.62407696
.60380995,77,3,5,2,1,0,2,.47986367
.51145291,74,1,,2,2,1,2,.25917888
.10870499,19,2,5,1,1,0,1,.077471137
.79290664,19,2,3,2,2,0,3,.55403596
.49269223,45,2,4,2,2,0,6,.97731423
.97606951,43,2,4,2,2,0,5,.30793124
.41072676,47,2,5,2,2,0,5,.86330456
.91461569,63,2,,1,1,0,1,.97486657
.2421829,60,2,3,2,1,0,4,.10374533
.85991728,66,2,5,1,1,0,1,.76239735
.51680291,62,2,5,2,1,0,2,.67191708
.79934293,62,2,3,2,1,1,4,.81146908
.91619533,59,2,4,2,1,0,7,.60567546
.86079198,59,2,4,2,1,0,2,.41929349
.28472528,55,2,2,2,1,0,6,.95702642
.81346846,61,2,2,2,2,0,6,.57588154
.67825121,73,2,4,2,1,0,4,.23492806
.13175893,70,2,3,2,1,0,7,.11149407
.011211331,67,2,5,2,1,0,4,.4489744
.54387915,69,2,,2,2,1,2,.84983784
.39961052,69,2,3,2,2,0,7,.39775708
.31463602,25,2,4,2,2,0,6,.92524219
.69440001,23,1,3,1,2,1,1,.49208638
.97796923,23,1,5,1,2,0,1,.3888427
.68664694,43,1,3,2,2,0,5,.76289386
.94194335,54,1,5,2,2,0,6,.16256051
.633834,53,3,3,2,2,0,4,.11836859
.27345726,62,3,3,2,1,1,4,.6302864
.90942305,53,3,5,2,2,0,7,.81807292
.87269491,49,2,,2,2,1,2,.79815513
.029501036,77,2,5,2,1,0,6,.7205075
.84809661,67,3,2,2,1,1,6,.80095798
.60599172,66,3,3,2,1,0,2,.69220245
.45057619,42,4,,2,2,0,5,.82999206
.68061757,42,2,4,2,2,0,6,.52223986
.77862513,58,2,3,2,2,0,6,.081645511
.21469449,80,3,4,2,1,0,,.76946026
.53005934,60,4,,2,1,0,5,.33431235
.48432004,35,1,4,2,1,0,2,.50220698
.028588457,46,1,2,2,1,0,5,.39158601
.76178938,82,1,,2,1,0,,.5280757
.037845761,47,4,4,2,1,0,6,.068919033
.14196827,67,3,5,2,1,0,2,.77224696
.37414828,45,2,5,2,2,0,4,.68388522
.7044403,64,2,4,2,2,0,6,.81729943
.021100599,72,2,5,2,1,0,4,.22331788
.22885178,23,2,2,2,1,1,4,.95784903
.028180713,38,2,,2,2,0,2,.62256831
.50267738,32,2,4,2,2,0,6,.22189666
.44879541,72,3,4,2,1,0,,.44764337
.69365138,71,2,4,2,2,0,6,.50211722
.00081016991,40,3,4,2,1,0,4,.05292695
.16261861,64,2,4,2,1,0,4,.32102719
.97220212,17,2,5,1,2,0,1,.22978626
.97748256,67,3,4,2,1,0,,.3726885
.2469333,21,2,4,2,1,0,4,.077948712
.63569373,68,3,4,2,1,1,2,.95687681
.60569715,22,1,4,1,2,0,1,.27320379
.060672428,50,3,4,2,2,0,4,.6003775
.37690818,67,3,4,2,1,0,6,.22021361
.71644032,69,3,4,2,1,0,4,.58201051
.7472446,62,3,2,2,1,1,2,.28431699
.63275528,62,4,2,2,1,1,4,.47796091
.66339445,49,4,,2,2,0,4,.62564659
.64637417,51,3,3,2,1,0,2,.06263832
.5090788,60,3,4,2,1,0,4,.60943359
.55841243,41,2,4,2,1,0,4,.2429052
.74519032,67,2,5,2,2,0,2,.148912
.75366563,49,3,4,2,2,0,4,.78578901
.92899543,36,2,4,2,2,0,4,.56057662
.35331956,52,2,3,2,2,0,4,.068482548
.57403582,70,2,4,2,1,1,5,.73292178
.99776459,67,2,,2,2,0,4,.47850889
.90172911,19,2,5,2,2,0,,.30406082
.45980597,66,3,5,2,1,0,4,.75519484
.019369908,68,3,4,,1,0,,.73469776
.66685671,49,3,4,2,1,0,,.31696463
.8427946,62,2,4,2,2,0,4,.64834684
.5133642,24,2,4,1,2,0,1,.61560988
.70009756,18,1,4,1,2,0,1,.40062481
.74356818,54,3,4,2,2,0,4,.86950922
.84440386,65,3,4,2,1,0,4,.73906273
.43734682,25,3,4,2,1,0,2,.69390994
.92417747,44,3,4,2,2,0,4,.67941225
.77778864,59,3,4,2,1,1,6,.65800804
.1731706,53,3,5,2,2,0,6,.55283201
.84256059,66,3,4,1,1,0,1,.33315858
.17831787,69,3,4,2,1,0,2,.52462131
.78403074,66,3,4,2,2,0,6,.17038712
.54713261,20,2,4,2,1,0,4,.49468103
.52898741,18,2,3,1,2,0,1,.70022261
.52646101,34,2,3,2,1,0,6,.79980838
.59050322,32,2,4,2,2,0,6,.41549864
.071434453,30,2,4,2,2,0,4,.68848056
.46543831,44,2,,2,1,0,4,.54063433
.45348921,39,2,4,2,1,0,4,.84277475
.3488349,42,2,3,2,1,0,4,.68565816
.62713689,43,2,3,2,1,0,4,.70537007
.95308197,41,2,4,2,1,0,6,.050616313
.95021242,43,2,2,2,1,0,5,.90581316
.091721237,46,2,4,2,2,0,4,.80065519
.42901781,37,2,4,2,2,0,4,.26849192
.44304061,45,2,4,2,2,0,5,.0068259682
.52304626,40,2,,2,2,0,6,.38265496
.50014192,43,2,5,2,2,1,4,.97777933
.22830237,40,2,4,2,2,0,4,.24398413
.86192143,41,2,3,2,2,0,4,.26459631
.70087552,40,2,4,2,2,0,6,.043094546
.41254213,38,2,4,2,2,0,6,.44924659
.9694134,51,2,4,2,1,0,4,.67156804
.73234177,46,2,4,2,1,0,4,.075806551
.36502585,48,2,3,2,1,0,7,.3656505
.96858567,49,2,4,2,2,0,6,.20013621
.49278754,50,2,2,2,2,0,7,.58673227
.41008508,57,2,4,2,1,0,2,.064824633
.79907483,66,2,1,2,1,0,6,.52262086
.87042964,59,2,3,2,1,0,6,.71738213
.39389461,60,2,4,2,1,0,2,.026753686
.65634751,57,2,4,2,1,0,2,.17754431
.55661815,55,2,2,2,2,0,6,.49406379
.30789304,57,2,3,2,2,0,6,.030200219
.49429071,53,2,4,2,2,0,4,.72872931
.43465787,55,2,4,2,2,0,4,.61124772
.51315534,53,2,4,2,2,0,4,.03425926
.70046836,66,2,5,2,1,1,6,.60317117
.77423739,67,2,5,2,1,0,2,.59925455
